Sales ID,Sales Date,Customer Name,Gender,Stores,Sales Reps,Product,Category,Qty,Trans.Types,Price,Cost,Total Sales,COGS,Gross Profit,Week days
ID1150,17-07-2020,Dian I Pearhey,Male,Freeport,Farida Ibrahim,Brogues,Women Bag,1,Sales,1600,1590,1600,1590,10,Fri
ID1151,20-07-2020,Carmen U Benrow,Male,Freeport,Farida Ibrahim,Military Boots Women,Women Bag,1,Sales,50,45,50,45,5,Mon
ID1152,21-07-2020,Kimberly K Carr,Male,Freeport,Farida Ibrahim,Court Shoes,Women Bag,2,Sales,600,450,1200,900,300,Tue
ID1153,22-07-2020,Damian F Mcgrughey,Male,Freeport,Farida Ibrahim,Brogues,Women Bag,2,Sales,170,150,340,300,40,Wed
ID1154,23-07-2020,Jeff W Zacrrias,Male,Freeport,Farida Ibrahim,Military Boots Women,Female Bag,1,Sales,25,20,25,20,5,Thu
ID1155,24-07-2020,Vernell X Amaro,Male,Freeport,Farida Ibrahim,Court Shoes,Male Bags,1,Sales,6700,5000,6700,5000,1700,Fri
ID1156,27-07-2020,Nadia B Rosrer,Male,Freeport,Farida Ibrahim,Brogues,Men Shoes,2,Sales,6700,5001,13400,10002,3398,Mon
ID1157,27-07-2020,Elijah P Elkrn,Female,Freeport,Farida Ibrahim,Military Boots Women,Men Shoes,2,Sales,6700,5002,13400,10004,3396,Mon
ID1158,27-07-2020,Kirby W Estrella,Female,Freeport,Farida Ibrahim,Court Shoes,Women Bag,1,Sales,22000,20000,22000,20000,2000,Mon
ID1159,27-07-2020,Bernie M Kisr,Female,Freeport,Farida Ibrahim,Brogues,Women Bag,1,Returned,11000,10000,11000,10000,1000,Mon
ID1160,27-07-2020,Judson Y Hodron,Male,Freeport,Farida Ibrahim,Military Boots Women,Female Bag,1,Sales,8500,7600,8500,7600,900,Mon
ID1161,30-07-2020,Carey N Mccready,Male,Freeport,Farida Ibrahim,Court Shoes,Men Shoes,2,Sales,8500,7600,17000,15200,1800,Thu
ID1162,03-07-2020,Shayne T Clartor,Male,Freeport,Farida Ibrahim,Brogues,Women Bag,3,Sales,13200,12000,39600,36000,3600,Fri
ID1163,01-07-2020,Ashlie G Cadrna,Male,Freeport,Farida Ibrahim,Military Boots Women,Female Bag,2,Sales,22000,20000,44000,40000,4000,Wed
ID1164,02-07-2020,Noah O Lovr,Female,Freeport,Farida Ibrahim,Court Shoes,Female Bag,2,Sales,7700,7000,15400,14000,1400,Thu
ID1165,03-07-2020,Lashaunda Y Munren,Male,Freeport,Farida Ibrahim,Brogues,Women Bag,3,Sales,22000,20000,66000,60000,6000,Fri
ID1166,04-07-2020,Colin V Likrns,Male,Freeport,Farida Ibrahim,Military Boots Women,Women Bag,1,Sales,44000,40000,44000,40000,4000,Sat
ID1167,07-07-2020,Kylie K Frera,Male,Garden City,Felex Ada,Court Shoes,Women Bag,2,Sales,19800,18000,39600,36000,3600,Tue
ID1168,07-07-2020,Krishna G Rabr,Male,Harrison,Winner Sanda,Brogues,Female Bag,2,Sales,9950,9000,19900,18000,1900,Tue
ID1169,07-07-2020,Launa N Kohr,Male,Holbrook,Peter Pan,Military Boots Women,Women Bag,2,Sales,7700,7000,15400,14000,1400,Tue
ID1170,07-07-2020,Trent J Locrman,Male,Freeport,Farida Ibrahim,Court Shoes,Men Shoes,4,Sales,11000,10000,44000,40000,4000,Tue
ID1171,07-07-2020,Alisha D Coprock,Male,Freeport,Farida Ibrahim,Brogues,Women Bag,1,Sales,13200,12000,13200,12000,1200,Tue
ID1172,10-07-2020,Richie I Weirz,Male,Garden City,Felex Ada,Military Boots Women,Women Bag,2,Sales,1900,1800,3800,3600,200,Fri
ID1173,11-07-2020,Leticia V Lewrndowski,Male,Harrison,Winner Sanda,Court Shoes,Women Bag,2,Sales,200,190,400,380,20,Sat
ID1174,12-07-2020,Elaine B Ranrazzo,Male,Holbrook,Peter Pan,Brogues,Female Bag,4,Sales,2250,2200,9000,8800,200,Sun
ID1175,13-07-2020,Jack J Warrel,Male,Freeport,Farida Ibrahim,Military Boots Women,Women Bag,1,Sales,100,90,100,90,10,Mon
ID1176,14-07-2020,Kitty S Sicrles,Male,Freeport,Farida Ibrahim,Court Shoes,Female Bag,2,Sales,100,80,200,160,40,Tue
ID1177,17-07-2020,Bruna R Welre,Male,Garden City,Felex Ada,Brogues,Female Bag,2,Sales,2000,1850,4000,3700,300,Fri
ID1178,17-07-2020,Felix S Crorer,Female,Harrison,Winner Sanda,Military Boots Women,Women Bag,1,Sales,9500,8000,9500,8000,1500,Fri
ID1179,17-07-2020,Eartha Z Oceruera,Female,Holbrook,Peter Pan,Court Shoes,Female Bag,1,Sales,4700,4000,4700,4000,700,Fri
ID1180,17-07-2020,Laurena P Casron,Female,Freeport,Farida Ibrahim,Brogues,Women Bag,2,Sales,400,360,800,720,80,Fri
ID1181,17-07-2020,Beatrice A Knorf,Male,Freeport,Farida Ibrahim,Military Boots Women,Women Bag,2,Sales,100,90,200,180,20,Fri
ID1182,20-07-2020,Zoila X Nair,Male,Garden City,Felex Ada,Court Shoes,Men Shoes,1,Sales,1600,1590,1600,1590,10,Mon
ID1183,21-07-2020,Jae B Isarell,Male,Harrison,Winner Sanda,Brogues,Women Bag,1,Sales,50,45,50,45,5,Tue
ID1184,22-07-2020,Donald P Phareuf,Male,Holbrook,Peter Pan,Military Boots Women,Women Bag,2,Sales,600,450,1200,900,300,Wed
ID1185,23-07-2020,Tyrell R Brarlett,Female,Freeport,Farida Ibrahim,Court Shoes,Women Bag,2,Sales,170,150,340,300,40,Thu
ID1186,24-07-2020,Ela K Hamrs,Male,Freeport,Farida Ibrahim,Brogues,Women Bag,1,Sales,25,20,25,20,5,Fri
ID1187,27-07-2020,Marlon M Cadrell,Male,Garden City,Felex Ada,Military Boots Women,Female Bag,1,Sales,6700,5002,6700,5002,1698,Mon
ID1188,27-07-2020,Nolan V Velrzco,Male,Harrison,Winner Sanda,Court Shoes,Women Bag,2,Sales,6700,5000,13400,10000,3400,Mon
ID1189,27-07-2020,Ashanti R Swir,Male,Holbrook,Peter Pan,Brogues,Men Shoes,2,Sales,6700,5001,13400,10002,3398,Mon
ID1190,27-07-2020,Tamica J Holrman,Male,Freeport,Farida Ibrahim,Military Boots Women,Women Bag,1,Sales,6700,5002,6700,5002,1698,Mon
ID1191,27-07-2020,Marcell T Farras,Male,Freeport,Farida Ibrahim,Court Shoes,Women Bag,1,Sales,6700,5000,6700,5000,1700,Mon
ID1192,30-07-2020,Abram Q Kefrer,Male,Garden City,Felex Ada,Brogues,Women Bag,2,Sales,6700,5001,13400,10002,3398,Thu
ID1193,03-07-2020,Silas S Pyart,Male,Harrison,Winner Sanda,Military Boots Women,Women Bag,2,Sales,6700,5002,13400,10004,3396,Fri
ID1194,01-07-2020,Patria D Rierel,Male,Holbrook,Peter Pan,Court Shoes,Female Bag,1,Sales,22000,20000,22000,20000,2000,Wed
ID1195,02-07-2020,Nicholas B Salredo,Male,Freeport,Farida Ibrahim,Brogues,Men Shoes,1,Returned,11000,10000,11000,10000,1000,Thu
ID1196,03-07-2020,Brendon E Monr,Male,Freeport,Farida Ibrahim,Military Boots Women,Women Bag,1,Sales,8500,7600,8500,7600,900,Fri
ID1197,04-07-2020,Velda V Larre,Male,Garden City,Felex Ada,Court Shoes,Women Bag,2,Returned,8500,7600,17000,15200,1800,Sat
ID1198,07-07-2020,Sharita Y Lomrardi,Male,Harrison,Winner Sanda,Brogues,Female Bag,3,Sales,13200,12000,39600,36000,3600,Tue
ID1199,07-07-2020,Virgil R Yuer,Female,Holbrook,Peter Pan,Military Boots Women,Women Bag,2,Sales,22000,20000,44000,40000,4000,Tue
ID1200,07-07-2020,,Female,Freeport,Farida Ibrahim,Court Shoes,Women Bag,2,Sales,7700,7000,15400,14000,1400,Tue
ID1201,07-07-2020,Haley G Bovr,Female,Freeport,Farida Ibrahim,Brogues,Men Shoes,3,Sales,22000,20000,66000,60000,6000,Tue
ID1202,07-07-2020,Margarite E Blarock,Male,Garden City,Felex Ada,Military Boots Women,Women Bag,1,Sales,44000,40000,44000,40000,4000,Tue
ID1203,10-07-2020,Rina L Charon,Male,Harrison,Winner Sanda,Court Shoes,Women Bag,2,Sales,19800,18000,39600,36000,3600,Fri
ID1204,11-07-2020,Ramonita Z Finrher,Male,Holbrook,Peter Pan,Brogues,Women Bag,2,Sales,9950,9000,19900,18000,1900,Sat
ID1205,12-07-2020,Lindsey W Whirtle,Male,Freeport,Farida Ibrahim,Military Boots Women,Women Bag,2,Sales,7700,7000,15400,14000,1400,Sun
ID1206,13-07-2020,Mauricio U Talry,Female,Freeport,Farida Ibrahim,Court Shoes,Female Bag,4,Sales,11000,10000,44000,40000,4000,Mon
ID1207,14-07-2020,Chau R Barron,Male,Garden City,Felex Ada,Brogues,Women Bag,1,Sales,13200,12000,13200,12000,1200,Tue
ID1208,17-07-2020,Lino M Lizrrraga,Male,Harrison,Winner Sanda,Military Boots Women,Men Shoes,2,Sales,9950,9000,19900,18000,1900,Fri
ID1209,17-07-2020,Fredericka J Varrey,Male,Holbrook,Peter Pan,Court Shoes,Women Bag,2,Sales,7700,7000,15400,14000,1400,Fri
ID1210,17-07-2020,Aundrea W Lunrberg,Male,Freeport,Farida Ibrahim,Brogues,Female Bag,4,Sales,11000,10000,44000,40000,4000,Fri
ID1211,17-07-2020,Son D Ricretts,Male,Freeport,Farida Ibrahim,Military Boots Women,Women Bag,1,Sales,13200,12000,13200,12000,1200,Fri
ID1212,17-07-2020,Dorothea J Canrerbury,Male,Garden City,Felex Ada,Court Shoes,Women Bag,2,Sales,9950,9000,19900,18000,1900,Fri
ID1213,20-07-2020,Zenia D Owirgs,Male,Harrison,Winner Sanda,Brogues,Women Bag,2,Sales,7700,7000,15400,14000,1400,Mon
ID1214,21-07-2020,Seth N Liprky,Male,Holbrook,Peter Pan,Military Boots Women,Female Bag,1,Sales,11000,10000,11000,10000,1000,Tue
ID1215,22-07-2020,Miles N Ligrt,Male,Freeport,Farida Ibrahim,Court Shoes,Women Bag,1,Sales,7700,7000,7700,7000,700,Wed
ID1216,23-07-2020,Tyler N Larrins,Male,Freeport,Farida Ibrahim,Brogues,Female Bag,2,Sales,9950,9000,19900,18000,1900,Thu
ID1217,24-07-2020,Asa E Kunre,Male,Garden City,Felex Ada,Military Boots Women,Female Bag,2,Sales,19800,18000,39600,36000,3600,Fri
ID1218,27-07-2020,Sal C Heiren,Male,Harrison,Winner Sanda,Court Shoes,Women Bag,1,Sales,44000,40000,44000,40000,4000,Mon
ID1219,27-07-2020,Tomas V Krort,Male,Holbrook,Peter Pan,Brogues,Women Bag,1,Sales,22000,20000,22000,20000,2000,Mon
ID1220,27-07-2020,Ben N Lamron,Female,Freeport,Farida Ibrahim,Military Boots Women,Men Shoes,2,Sales,13000,12000,26000,24000,2000,Mon
ID1221,27-07-2020,Myra H Parra,Female,Freeport,Farida Ibrahim,Court Shoes,Women Bag,2,Sales,6700,5000,13400,10000,3400,Mon
ID1222,27-07-2020,Adele M Burram,Female,Garden City,Felex Ada,Brogues,Women Bag,1,Sales,6700,5001,6700,5001,1699,Mon
ID1223,30-07-2020,Adria M Melrndrez,Male,Harrison,Winner Sanda,Military Boots Women,Women Bag,1,Sales,6700,5002,6700,5002,1698,Thu
ID1224,01-07-2020,Clemmie F Monrague,Male,Holbrook,Peter Pan,Court Shoes,Women Bag,2,Sales,6700,5000,13400,10000,3400,Wed
ID1225,01-07-2020,Valarie O Gorrcki,Male,Freeport,Farida Ibrahim,Brogues,Female Bag,2,Sales,6700,5001,13400,10002,3398,Wed
ID1226,02-07-2020,Adell W Trorer,Male,Freeport,Farida Ibrahim,Military Boots Women,Women Bag,1,Sales,6700,5002,6700,5002,1698,Thu
ID1227,03-07-2020,Eric C Irvrne,Female,Garden City,Felex Ada,Court Shoes,Men Shoes,100,Sales,6700,5000,670000,500000,170000,Fri
ID1228,01-05-2020,Letha L Aper,Male,Freeport,Farida Ibrahim,Brogues,Female Bag,100,Sales,6700,5000,670000,500000,170000,Fri
ID1229,02-05-2020,Nannie Z Seeran,Male,Garden City,Felex Ada,Military Boots Women,Women Bag,100,Sales,6700,5000,670000,500000,170000,Sat
ID1230,03-05-2020,Reynalda M Milrwood,Female,Harrison,Winner Sanda,Court Shoes,Women Bag,100,Sales,6700,5000,670000,500000,170000,Sun
ID1231,04-05-2020,Tanner Y Holrenbeck,Male,Holbrook,Peter Pan,Brogues,Men Shoes,100,Sales,6700,5000,670000,500000,170000,Mon
ID1232,05-05-2020,Amado C Bonrt,Male,Freeport,Farida Ibrahim,Military Boots Women,Women Bag,100,Sales,6700,5000,670000,500000,170000,Tue
ID1233,06-05-2020,Jeanetta N Norren,Male,Freeport,Farida Ibrahim,Brogues,Female Bag,100,Sales,200,190,20000,19000,1000,Wed
ID1234,07-05-2020,Paris U Leire,Male,Garden City,Felex Ada,Military Boots Women,Women Bag,1,Sales,2250,2200,2250,2200,50,Thu
ID1235,05-05-2020,Alexis Q Grore,Female,Harrison,Winner Sanda,Court Shoes,Women Bag,1,Sales,100,90,100,90,10,Tue
ID1236,09-05-2020,Chadwick I Harrreaves,Male,Holbrook,Peter Pan,Brogues,Men Shoes,2,Sales,100,80,200,160,40,Sat
ID1237,10-05-2020,Perry E Hudrleston,Male,Freeport,Farida Ibrahim,Military Boots Women,Women Bag,2,Sales,2000,1850,4000,3700,300,Sun
ID1238,11-05-2020,Hollis Z Carr,Male,Freeport,Farida Ibrahim,Court Shoes,Women Bag,1,Sales,4700,8000,4700,8000,-3300,Mon
ID1239,12-05-2020,Kiara T Marrinez,Male,Garden City,Felex Ada,Brogues,Women Bag,1,Sales,4700,4000,4700,4000,700,Tue
ID1240,13-05-2020,Brigitte D Fenrley,Male,Harrison,Winner Sanda,Military Boots Women,Women Bag,2,Sales,400,360,800,720,80,Wed
ID1241,14-05-2020,Bobbie P Churley,Male,Holbrook,Peter Pan,Court Shoes,Female Bag,2,Sales,100,90,200,180,20,Thu
ID1242,15-05-2020,Hong M Towrson,Male,Freeport,Farida Ibrahim,Brogues,Women Bag,1,Sales,1600,1590,1600,1590,10,Fri
ID1243,16-05-2020,Keith B Macra,Male,Freeport,Farida Ibrahim,Military Boots Women,Women Bag,1,Sales,50,45,50,45,5,Sat
ID1244,17-05-2020,Harriett A Mccrrry,Male,Freeport,Farida Ibrahim,Court Shoes,Women Bag,2,Sales,600,450,1200,900,300,Sun
ID1245,15-05-2020,Andres S Garrer,Male,Freeport,Farida Ibrahim,Brogues,Women Bag,2,Sales,170,150,340,300,40,Fri
ID1246,19-05-2020,Ken X Weirberg,Male,Freeport,Farida Ibrahim,Military Boots Women,Female Bag,1,Sales,25,20,25,20,5,Tue
ID1247,20-05-2020,Moises U Hugrs,Male,Freeport,Farida Ibrahim,Court Shoes,Male Bags,1,Sales,6700,5000,6700,5000,1700,Wed
ID1248,21-05-2020,Sunshine F Earre,Male,Freeport,Farida Ibrahim,Brogues,Men Shoes,2,Sales,6700,5001,13400,10002,3398,Thu
ID1249,22-05-2020,Lavette P Cherey,Female,Freeport,Farida Ibrahim,Military Boots Women,Men Shoes,2,Sales,6700,5002,13400,10004,3396,Fri
ID1250,23-05-2020,Carmen F Barret,Female,Freeport,Farida Ibrahim,Court Shoes,Women Bag,1,Sales,22000,20000,22000,20000,2000,Sat
ID1251,24-05-2020,Lizzie D Ratrliff,Female,Freeport,Farida Ibrahim,Brogues,Women Bag,1,Returned,11000,10000,11000,10000,1000,Sun
ID1252,25-05-2020,Nick Q Pacrard,Male,Freeport,Farida Ibrahim,Military Boots Women,Female Bag,1,Sales,8500,7600,8500,7600,900,Mon
ID1253,26-05-2020,Alonzo W Starford,Male,Freeport,Farida Ibrahim,Court Shoes,Men Shoes,2,Sales,8500,7600,17000,15200,1800,Tue
ID1254,27-05-2020,Brett Z Vadrais,Male,Freeport,Farida Ibrahim,Brogues,Women Bag,3,Sales,13200,12000,39600,36000,3600,Wed
ID1255,25-05-2020,Madalene J Marrine,Male,Freeport,Farida Ibrahim,Military Boots Women,Female Bag,2,Sales,22000,20000,44000,40000,4000,Mon
ID1256,29-05-2020,Charles S Nicroles,Female,Freeport,Farida Ibrahim,Court Shoes,Female Bag,2,Sales,7700,7000,15400,14000,1400,Fri
ID1257,30-05-2020,Kristofer Y Fizrr,Male,Freeport,Farida Ibrahim,Brogues,Women Bag,3,Sales,22000,20000,66000,60000,6000,Sat
ID1258,31-05-2020,Elmo G Pagrno,Male,Freeport,Farida Ibrahim,Military Boots Women,Women Bag,1,Sales,44000,40000,44000,40000,4000,Sun
ID1259,01-05-2020,Lindy M Reer,Male,Garden City,Felex Ada,Court Shoes,Women Bag,2,Sales,19800,18000,39600,36000,3600,Fri
ID1260,02-05-2020,Dewayne X Grorm,Male,Harrison,Winner Sanda,Brogues,Female Bag,2,Sales,9950,9000,19900,18000,1900,Sat
ID1261,03-05-2020,Elenora V Halrey,Male,Holbrook,Peter Pan,Military Boots Women,Women Bag,2,Sales,7700,7000,15400,14000,1400,Sun
ID1262,04-05-2020,Rosette F Casrio,Male,Freeport,Farida Ibrahim,Court Shoes,Men Shoes,4,Sales,11000,10000,44000,40000,4000,Mon
ID1263,05-05-2020,Analisa X Birrsell,Male,Freeport,Farida Ibrahim,Brogues,Women Bag,1,Sales,13200,12000,13200,12000,1200,Tue
ID1264,06-05-2020,Jacinta Y Cherey,Male,Garden City,Felex Ada,Military Boots Women,Women Bag,2,Sales,1900,1800,3800,3600,200,Wed
ID1265,07-05-2020,Matt D Brarblett,Male,Harrison,Winner Sanda,Court Shoes,Women Bag,2,Sales,200,190,400,380,20,Thu
ID1266,05-05-2020,Queenie M Aldrr,Male,Holbrook,Peter Pan,Brogues,Female Bag,4,Sales,2250,2200,9000,8800,200,Tue
ID1267,09-05-2020,Darwin W Lemrine,Male,Freeport,Farida Ibrahim,Military Boots Women,Women Bag,1,Sales,100,90,100,90,10,Sat
ID1268,10-05-2020,Erik W Sterfen,Male,Freeport,Farida Ibrahim,Court Shoes,Female Bag,2,Sales,100,80,200,160,40,Sun
ID1269,11-05-2020,Ching D Appregate,Male,Garden City,Felex Ada,Brogues,Female Bag,2,Sales,2000,1850,4000,3700,300,Mon
ID1270,12-05-2020,Warren L Manron,Female,Harrison,Winner Sanda,Military Boots Women,Women Bag,1,Sales,9500,8000,9500,8000,1500,Tue
ID1271,13-05-2020,Celestine H Aldrrson,Female,Holbrook,Peter Pan,Court Shoes,Female Bag,1,Sales,4700,4000,4700,4000,700,Wed
ID1272,14-05-2020,Tammi S Garret,Female,Freeport,Farida Ibrahim,Brogues,Women Bag,2,Sales,400,360,800,720,80,Thu
ID1273,15-05-2020,Tamesha I Knerper,Male,Freeport,Farida Ibrahim,Military Boots Women,Women Bag,2,Sales,100,90,200,180,20,Fri
ID1274,16-05-2020,Bernardina X Roerch,Male,Garden City,Felex Ada,Court Shoes,Men Shoes,1,Sales,1600,1590,1600,1590,10,Sat
ID1275,17-05-2020,Mariano Y Kylrs,Male,Harrison,Winner Sanda,Brogues,Women Bag,1,Sales,50,45,50,45,5,Sun
ID1276,15-05-2020,Kristie E Jair,Male,Holbrook,Peter Pan,Military Boots Women,Women Bag,2,Sales,600,450,1200,900,300,Fri
ID1277,19-05-2020,Jeff E Lucrro,Female,Freeport,Farida Ibrahim,Court Shoes,Women Bag,2,Sales,170,150,340,300,40,Tue
ID1278,20-05-2020,Leanna X Tibretts,Male,Freeport,Farida Ibrahim,Brogues,Women Bag,1,Sales,25,20,25,20,5,Wed
ID1279,21-05-2020,Robbie N Hecrman,Male,Garden City,Felex Ada,Military Boots Women,Female Bag,1,Sales,6700,5002,6700,5002,1698,Thu
ID1280,22-05-2020,Raymon S Arnry,Male,Harrison,Winner Sanda,Court Shoes,Women Bag,2,Sales,6700,5000,13400,10000,3400,Fri
ID1281,23-05-2020,Sergio X Devrreaux,Male,Holbrook,Peter Pan,Brogues,Men Shoes,2,Sales,6700,5001,13400,10002,3398,Sat
ID1282,24-05-2020,Bobbie A Resrr,Male,Freeport,Farida Ibrahim,Military Boots Women,Women Bag,1,Sales,6700,5002,6700,5002,1698,Sun
ID1283,25-05-2020,Drew O Livrngston,Male,Freeport,Farida Ibrahim,Court Shoes,Women Bag,1,Sales,6700,5000,6700,5000,1700,Mon
ID1284,26-05-2020,Ahmad S Bonr,Male,Garden City,Felex Ada,Brogues,Women Bag,2,Sales,6700,5001,13400,10002,3398,Tue
ID1285,27-05-2020,Collin V Gimrel,Male,Harrison,Winner Sanda,Military Boots Women,Women Bag,2,Sales,6700,5002,13400,10004,3396,Wed
ID1286,25-05-2020,Refugio Q Orar,Male,Holbrook,Peter Pan,Court Shoes,Female Bag,1,Sales,22000,20000,22000,20000,2000,Mon
ID1287,29-05-2020,Salena Z Melrhior,Male,Freeport,Farida Ibrahim,Brogues,Men Shoes,1,Returned,11000,10000,11000,10000,1000,Fri
ID1288,30-05-2020,Jonathan D Galragher,Male,Freeport,Farida Ibrahim,Military Boots Women,Women Bag,1,Sales,8500,7600,8500,7600,900,Sat
ID1289,31-05-2020,Treena U Palrmo,Male,Garden City,Felex Ada,Court Shoes,Women Bag,2,Returned,8500,7600,17000,15200,1800,Sun
ID1290,01-05-2020,Chung N Dilreck,Male,Harrison,Winner Sanda,Brogues,Female Bag,3,Sales,13200,12000,39600,36000,3600,Fri
ID1291,02-05-2020,Fransisca J Bierer,Female,Holbrook,Peter Pan,Military Boots Women,Women Bag,2,Sales,22000,20000,44000,40000,4000,Sat
ID1292,03-05-2020,Hiram C Dorr,Female,Freeport,Farida Ibrahim,Court Shoes,Women Bag,2,Sales,7700,7000,15400,14000,1400,Sun
ID1293,04-05-2020,Dorene U Shrrock,Female,Freeport,Farida Ibrahim,Brogues,Men Shoes,3,Sales,22000,20000,66000,60000,6000,Mon
ID1294,05-05-2020,Casey X Sacr,Male,Garden City,Felex Ada,Military Boots Women,Women Bag,1,Sales,44000,40000,44000,40000,4000,Tue
ID1295,06-05-2020,Mary D Brurelle,Male,Harrison,Winner Sanda,Court Shoes,Women Bag,2,Sales,19800,18000,39600,36000,3600,Wed
ID1296,07-05-2020,Ruthie C Linrres,Male,Holbrook,Peter Pan,Brogues,Women Bag,2,Sales,9950,9000,19900,18000,1900,Thu
ID1297,05-05-2020,Sharice B Munrie,Male,Freeport,Farida Ibrahim,Military Boots Women,Women Bag,2,Sales,7700,7000,15400,14000,1400,Tue
ID1298,09-05-2020,Boyd N Liprs,Female,Freeport,Farida Ibrahim,Court Shoes,Female Bag,4,Sales,11000,10000,44000,40000,4000,Sat
ID1299,10-05-2020,Racheal G Savrrd,Male,Garden City,Felex Ada,Brogues,Women Bag,1,Sales,13200,12000,13200,12000,1200,Sun
ID1300,11-05-2020,Lana D Eckres,Male,Harrison,Winner Sanda,Military Boots Women,Men Shoes,2,Sales,9950,9000,19900,18000,1900,Mon
ID1301,12-05-2020,Hugh E Boore,Male,Holbrook,Peter Pan,Court Shoes,Women Bag,2,Sales,7700,7000,15400,14000,1400,Tue
ID1302,13-05-2020,Max Z Vanrlstyne,Male,Freeport,Farida Ibrahim,Brogues,Female Bag,4,Sales,11000,10000,44000,40000,4000,Wed
ID1303,14-05-2020,Simone Y Pulro,Male,Freeport,Farida Ibrahim,Military Boots Women,Women Bag,1,Sales,13200,12000,13200,12000,1200,Thu
ID1304,15-05-2020,Robt F Ellrrbee,Male,Garden City,Felex Ada,Court Shoes,Women Bag,2,Sales,9950,9000,19900,18000,1900,Fri
ID1305,16-05-2020,Peter M Clore,Male,Harrison,Winner Sanda,Brogues,Women Bag,2,Sales,7700,7000,15400,14000,1400,Sat
ID1306,17-05-2020,Adriene J Kimrell,Male,Holbrook,Peter Pan,Military Boots Women,Female Bag,1,Sales,11000,10000,11000,10000,1000,Sun
ID1307,15-05-2020,Reid W Monron,Male,Freeport,Farida Ibrahim,Court Shoes,Women Bag,1,Sales,7700,7000,7700,7000,700,Fri
ID1308,19-05-2020,Jestine H Shir,Male,Freeport,Farida Ibrahim,Brogues,Female Bag,2,Sales,9950,9000,19900,18000,1900,Tue
ID1309,20-05-2020,Evie Y Abers,Male,Garden City,Felex Ada,Military Boots Women,Female Bag,2,Sales,19800,18000,39600,36000,3600,Wed
ID1310,21-05-2020,Daryl H Towre,Male,Harrison,Winner Sanda,Court Shoes,Women Bag,1,Sales,44000,40000,44000,40000,4000,Thu
ID1311,22-05-2020,Roman K Thore,Male,Holbrook,Peter Pan,Brogues,Women Bag,1,Sales,22000,20000,22000,20000,2000,Fri
ID1312,23-05-2020,,Female,Freeport,Farida Ibrahim,Military Boots Women,Men Shoes,2,Sales,13000,12000,26000,24000,2000,Sat
ID1313,24-05-2020,Sabra Y Mcgrrity,Female,Freeport,Farida Ibrahim,Court Shoes,Women Bag,2,Sales,6700,5000,13400,10000,3400,Sun
ID1314,25-05-2020,Kim W Oliro,Female,Garden City,Felex Ada,Brogues,Women Bag,1,Sales,6700,5001,6700,5001,1699,Mon
ID1315,26-05-2020,Ian F Palrquist,Male,Harrison,Winner Sanda,Military Boots Women,Women Bag,1,Sales,6700,5002,6700,5002,1698,Tue
ID1316,27-05-2020,Nakita H Zitr,Male,Holbrook,Peter Pan,Court Shoes,Women Bag,2,Sales,6700,5000,13400,10000,3400,Wed
ID1317,25-05-2020,Pura O Winrle,Male,Freeport,Farida Ibrahim,Brogues,Female Bag,2,Sales,6700,5001,13400,10002,3398,Mon
ID1318,29-05-2020,Quinn F Ogirvie,Male,Freeport,Farida Ibrahim,Military Boots Women,Women Bag,1,Sales,6700,5002,6700,5002,1698,Fri
ID1319,30-05-2020,Carlton A Knurson,Female,Garden City,Felex Ada,Court Shoes,Men Shoes,11,Sales,6700,5000,73700,55000,18700,Sat
ID1320,31-05-2020,Mitchell M Forrhee,Male,Freeport,Farida Ibrahim,Brogues,Female Bag,11,Sales,6700,5000,73700,55000,18700,Sun
ID1321,01-05-2020,Gilbert Y Alcrla,Male,Garden City,Felex Ada,Military Boots Women,Women Bag,11,Sales,6700,5000,73700,55000,18700,Fri
ID1322,02-05-2020,Tad Z Rioras,Female,Harrison,Winner Sanda,Court Shoes,Women Bag,11,Sales,6700,5000,73700,55000,18700,Sat
ID1323,03-05-2020,Tuan X Garrock,Male,Holbrook,Peter Pan,Brogues,Men Shoes,11,Sales,6700,5000,73700,55000,18700,Sun
ID1324,04-05-2020,Jennefer N Prarl,Male,Freeport,Farida Ibrahim,Military Boots Women,Women Bag,11,Sales,6700,5000,73700,55000,18700,Mon
ID1325,05-05-2020,Mikki F Neare,Male,Freeport,Farida Ibrahim,Brogues,Female Bag,11,Sales,200,190,2200,2090,110,Tue
ID1326,06-05-2020,Kendrick K Courts,Male,Garden City,Felex Ada,Military Boots Women,Women Bag,1,Sales,2250,2200,2250,2200,50,Wed
ID1327,07-05-2020,Fermin I Gulrck,Female,Harrison,Winner Sanda,Court Shoes,Women Bag,1,Sales,100,90,100,90,10,Thu
ID1328,05-05-2020,Lynda P Ayer,Male,Holbrook,Peter Pan,Brogues,Men Shoes,2,Sales,100,80,200,160,40,Tue
ID1329,09-05-2020,Melva E Cherard,Male,Freeport,Farida Ibrahim,Military Boots Women,Women Bag,2,Sales,2000,1850,4000,3700,300,Sat
ID1330,10-05-2020,Odell F Hayrard,Male,Freeport,Farida Ibrahim,Court Shoes,Women Bag,1,Sales,9500,8000,9500,8000,1500,Sun
ID1331,11-05-2020,Alane Y Higr,Male,Garden City,Felex Ada,Brogues,Women Bag,1,Sales,4700,4000,4700,4000,700,Mon
ID1332,12-05-2020,Garland Q Artrrburn,Male,Harrison,Winner Sanda,Military Boots Women,Women Bag,2,Sales,400,360,800,720,80,Tue
